asin,title,category_path,label
B00APLPRCK,Ashley Stewart Women's Plus Size Convertible Strapless Butterfly Bra,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00IDR87UW,Metallic Lace Empire Mother Of The Bride Dress,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00F3AWLTA,"Intimo Women's Printed Nightshirt with Graphic, Geek At Heart, Small","Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B005UX57SM,Onxy Nite Women's The Coture Coctail Dress,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00HNYD9MW,143Fashion Ladies Push Up Bra,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00BOZ5JQ0,G2 Fashion Square Women's Lace Sweetheart Exposed Zipper Back Dress,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00CDZN91C,Sakkas Stonewashed Empire Waist Floral Vine Trumpet Crepe Inlay Ruffle Hem Dress,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B004GUTO66,"ONEILL W APPAREL Juniors Honalula Dress, Gunmetal Gray, Medium","Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00G3NA2OC,"G2 Chic Women's Low V Back Shimmery Print Sleeveless Cocktail Dress(DRS-EVP,BLK-L)","Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00GRLVP3W,Julian Taylor Women's Lace-Shoulder Flare Dress,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00E7X89OA,Flying Tomato Women's Lace Mix Maxi Slip Dress,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B004H7T15W,"Ella Moss Women's Atlantis Dress,Pop,Medium","Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00FY45GBK,"PJ Salvage Paisley Flannel PJ Set, Turquoise, Medium","Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B006G9MPH0,Vanity Fair Women's Illumination Front Close Full Coverage Contour Bra,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B0006B5G2U,"Lily of France Women's In Style Microfiber Seamless Demi Bra, White, 34A","Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B0099B3Z94,Meier Women's Strapless Sequin Short Dress in Royal,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00EVTLSPM,Cuddl Duds Women's Climatesmart Long Sleeve V-Neck,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00IT0PETU,Ladies Bodycon 3/4 Sleeve Scooped Neck Tunic Dress,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00CA80UFK,Vassarette Women's All-Over Smoothing Cami,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B009D3M86O,Sleeveless Textured Sequin Asymmetrical Fitted Evening Mini Cocktail Dress S M L,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B007GCE6YG,Boxercraft Green &amp; Gold Flannel Tie Cord Pants,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B0042RURT6,"Bali Women's Bali Powershape Pretty Half Slip,Black,X-Large","Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B002SSX8UQ,b.tempt'd by Wacoal Women's Faithfully Yours Strapless Bra,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B002HQYD9Y,Dominique Molded Underwire Silky Support Bra (7500),"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00IXO5L9K,Classic Designs Beaded Halter Maxi Dress in Print Silky DTY Fabric (Sizes S-4X),"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00AO73MZO,Allegra K Woman Underwear 3 x 4 Hook and Eye Tape Bra Strap Extender Pink 5 Pcs,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B000KGOO38,Berkshire In Control Silky Sheer Shaper Pantyhose - Queen Size 4814,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00A8JF89Q,Goddess Women's Audrey Soft Cup Bra,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B008RMYOWS,ToBeInStyle Women's Soft Knit Ruffled Sundress - Medium - Black,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00DFXGDVY,1veMoon Women's Round-neck Short-sleeve Tunics Slimming Floral Chiffon Dress,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B001JQLQMA,Goddess Women's Rose Soft Cup Bra,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B002RS6MRS,Ilusion Women's Microfiber Low-Rise Boy Short Boxer Panty BABY BLUE L,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00H0FL6SI,"Rosme Womens Balconette Bra Collection &quot;Annija&quot;, Size 40DD","Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B000EVUNGG,Aqua Sexy Low Cut V-neck Kimono Style Mini Dress,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00BXP1BS6,"G2 Chic Women's Ruffled Cross Draped Dress(DRS-EVP,BLK-L)","Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B000YWJP3M,Wacoal Women's Awareness Full Figure Soft Cup Bra,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B007SUTQRS,Flora Intimates By Age Group Women Pencil Sketch Floral Tank/Capri PJ Set,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B005KP7K62,Top Secret Women's Femme Fatale Bandeau,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00A76OZZI,"Tiana B Women's Boatneck Lace Dress, Taupe/Silver, 6","Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00AYXA6DY,"Jones New York Women's Watercolor Dress, Fuchsia Crush Multi, 14","Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00BXAAGMS,Cleo Women's Bella Balconnet Bra,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00AYXBJM6,"Taylor Dresses Women's Floral Print Fit and Flare Dress, Jade, 2 Missy","Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00HG0D612,H&amp;R London Vintage Red Rose 50's Swing Dress (Medium),"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00BDGPYVU,2B Reef Stripe Jazmin Maxi Dress 2b Day Dresses Reef Stripe Peach-m,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00G96EZL4,Jones New York Women's Sleevless Dress with Waist Patch,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00DMZU1B8,"Sandra Darren Women's Plus-Size Plus 3/4 Sleeve Dress with Belt, Burnt Orange, 18","Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B0030CSPR0,Designer Strapless Pleated Satin Prom Evening Party Club Mini Dress,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00BAY3QCE,Long Sleeve Sheer Lace Up Bust Fitted Bodycon Evening Clubwear Cocktail Dress,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B006MRURIK,"C. Luce Women's Casual Flirty Dress, Black, Medium","Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B0006JAEM4,National Striped Nightshirts - Misses Woven,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00AJF72RK,"Tiana B Women's Boatneck Lace Dress, Ivory, X-Large","Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00CA2CA9A,Intimate Portal Women's Menstrual Leak Proof Low Rise Sanitary Panty Pink Pale Pink Large (Pack of 2),"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00CD91MSA,Torrid Plus Size Lace Push-Up Bra,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00FEA9VWO,"Cuddl Duds Women's Woodland Critters Micro Fleece Pajama Set, Sweet Birds, Large","Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00E7YNUEI,MOD Plus Women's Strapless Smocked Plus Size Maxi Dress Magenta 2XL(724P),"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B006ZU1QCA,"Wrapper Juniors Cap Sleeve Scoop Neck Maxi Dress, Silver, X-Small/2","Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00IGMJDW0,Karen Neuburger Womens Skyfall Ornate Nightgown X-Large Brocade blue,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B006BIPY0G,"Karen Kane Women's Banded Maxi Dress, Print, Medium","Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B001NEKB4W,Warner's Women's Invisible Bliss Wire-Free Bra,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B009YF34R8,"Hello Kitty Junior's Hk Full Body Night Shirt, Black, Medium","Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B009LDY0PI,"ERIN erin fetherston Women's Allover Sequin Dress, Black/Silver, 0","Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00BPFJTU6,SEVEN TIL MIDNIGHT STM-9769 Lurex Lace Open Crotch Panty,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00AXYC0Y2,Fruit of the Loom Women's 6-Pack Assorted Color Nylon Briefs 6DN220B,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00J59NVTE,Jones New York Women's Plus-Size Pleated Tank Dress,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00CHHLY8Q,Wet Seal Women's Solid Chiffon Maxi Dress L Hibiscus,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00JIUSU64,Nautical Pinup Rockabilly Vintage Retro Pencil Women's Dress Navy Black,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00A89070Q,"London Times Women's Sleeveless Shutter Dress, Aqua, 6","Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00D75WTL8,Vintage Women Lace Sleeveless Slim Floral Party Evening Tunic Mini Dress,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00EE8QP4O,Sofishie Women's Bohemian V Shape Long Maxi Dress with Floral Print,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B0095D4KT0,"Suzi Chin Women's Sheath Dress, Nightfall, 6","Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00GNU6A8C,Miusol Celebrity Kim Egypt Gold Foil Print Long Sleeve Bodycon Dress,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00KV3YPMA,Lotustraders Dress Maxi Smocked Pocket Boho T653,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00I3F2NL8,Lindy Bop 'Audrey' Hepburn Style Vintage 1950's Pastel Rockabilly Swing Dress,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B007QWU564,GLAMORISE 9500 - Elegance Body Briefer Shaper Firm Control Bodysuit,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B002EALY4K,1 World Sarongs Womens Long Summer Embroidered Dress in White - NO RETURNS,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00ATGHCEW,Pinkclubwear Black Mesh Shoulder Faux Leather Peplum Mini-Black-Medium,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00D328GYE,Luxury Lane Lace Bra &amp; Skirted Thong 2-Piece Set,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00HUNMWHE,Tragarse Ladies Camisole Sexy Gauze Backless Teddies Lingerie ML8061,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00A3BVQDQ,"OverBra Women's Back Support Enhance Cleavage Longline Shapewear, XL-Nude","Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00JB3R3HK,Ever Beauty Women's Short Taffeta Pick-Up Bubble Dress,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B0038Q00YE,SPANX Slimplicity Lingerie Strap Camisoles,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00CAMMHE8,Mermaid Women's Evening Dress,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B002TJW4UO,"Stretch Jersey Knee-length Party Cocktail Dress Sequin Trim, 5X, Blue","Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00DN2EV52,"Tiana B Women's Charmeuse Twofer Dress with Skinny Belt, Rose, 10","Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B0052T8YK2,Incognito Slip Skirt,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00ENXTRYA,Ever Pretty High Stretch Cowl Neckline Blue Mini Fitted Cocktail Dress 03629,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00JB71H2S,eShakti Women's Chelsea dress L-12 Regular Sunset yellow,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B0031UUJG6,Timpa Duet Lace Underwire Demi Bra Beige,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00B761M2G,2 Pack: CC 6&quot; Wide Lace Bandeau Set,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00KJ0TUIE,Twin Birds Women's Polka Dot Scoop Neck Spaghetti Cami,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00CE5BXDC,Wacoal Women's Cotton Suede Tailored Hi Cut Panty Pant,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00JFLGTUK,QinYing Party Underwear Waist Cincher Bustier Underbust Boned Corset,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00G31TIS0,Hawaiian Muumuu Dress Pink &amp; Brown (2XL),"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00AKOV1CW,"KAMALIKULTURE Women's Long Sleeve Side Draped Dress, Green/Black/Off-White, Small","Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00550PUNC,Bali Women's Bali Comfort Revolution Wire-Free Bra,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00CMKKDSU,PattyBoutik Bolero Tube Style Sweetheart Long Sleeve Stretch Casual Party Dress,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B003YYLP58,JC Waffle Knit Pleated Boat Neck Pocket Dress Beige M,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B008CEXWP6,Bloom's Outlet Sexy Lingerie Metallic Shiny Red Mini Dress Clubwear CMJ518 Red M,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00B7PFJS0,"G2 Fashion Square Floral Printed Ruffled Spring Dress(DRS-CAS,OWH-L)","Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00E7JTIT4,Franato Women's Seamless Sport Bra,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00A3UT82I,Skelapparel Gothic Lolita Black Belted Military Swing Dress,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B000UM0YLI,Glam Attack Women's Short Club Halter Dress,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B0085CAHLC,"Karen Neuburger Women's Plus-Size Pop Long Sleeve Henley Nightshirt, Plaid Cream, XX-Large","Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00IYCMRJ8,Womens Celeb Ladies Bodycon Dark Blue Cap Sleeve Lace Midi Evening Party Dress,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00CRNOAY0,Comic Print Mini Dress,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B0012J074C,"Wacoal Women's Balconette Bra,Naturally Nude,32AA","Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00B7GJGOM,Womens Barbi Cap Sleeve Midi Dress (8/10 (uk 12/14)),"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00E8X36JW,Franato Women's Control Slimming Shapewear Suit,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B001AP5BO4,"Moving Comfort Women's Dori Bra,Ocean,Large","Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00ED374K4,Ixia Women's Polka Dot Fold Over Pinup Dress,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B0007QMKBY,Flexees by Maidenform Women's Instant-Slimmer Waist Nipper #6868,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B004CO3368,"Just My Size Women's P4 Nylon Brief, 11-Assorted","Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00C1R2YPO,Leopard Push-up Bra and Boyshort Panty Set,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00398PGI6,Vanity Fair Women's Perfectly Yours Seamfree Tailored Brief Panty,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00DGFICRY,"Corset Super Store Women's Steampunk Corset, Jacket, and Belt","Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00E0XCRYA,MOD 20 Women's Polka Dot Embossed Dress Green M(1563),"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00C61OQ10,"Jax Women's Bodycon Jersey Dress With Lace Detail, Fog/Black, 8","Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B005C82PEE,Dr. Rey Shapewear Women's Push Up Plunge Bra,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00D5KQHI6,Ever Pretty Sexy Red One Shoulder Split Ruffles Long Evening Dress 09898,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00EETDRDA,"Gabby Skye Women's Elbow Sleeve Solid Flare Dress, Hunter, 10","Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00FAP5YWE,"KAMALIKULTURE Women's Cross Halter Gown, Black/Off White Spinning Wheels, X-Large","Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B005NQMCMU,Only Necessities Women's Plus Size Flannel Snap Front Lounger Nightgown,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B007V0B8IU,"London Times Women's Shimmer Starburst Shutter Tuck Dress, Sangria, 8","Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B000OTRFIM,Carnival Womens Full Figure Satin Torselette Bra,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B004G09N2G,Maidenform Womens' Pure Genius Extra Coverage Tailored Bra,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B004ZY06UQ,"Smocked Sundress - Women's Sizes, Color Sage, Size 2X","Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B0091C68MW,"Bobi Women's Supreme Ruffle Button Front Dress, Black, X-Large","Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B005COI4HA,Playgirl Turquoise Blue Floral Jacquard Full Steel Boned Overbust Corset Shaper,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00EDQMQCM,Barbra Lingerie Women's Satin Full Coverage Brief Panties (6 Pack),"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00DEBO4D6,"London Times Women's Plus-Size Short Sleeve Lace Dress, Grey/Black, 14W","Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B008195I3Q,DC Comics Wonder Woman String Bikini Superhero (XLarge),"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00GM5LQG4,Urban Identity Women's Framed Bodycon Sheath Evening Party Dress,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B009FLHX64,Jessie Steele Brown and Pink Deco Dot Boyfriend Nightshirt (Med),"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B008BVHWVU,Old Shanghai Women's Kimono Robe - Peacock &amp; Blossoms (Long),"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00E9MS6LA,"Danny &amp; Nicole Women's Rouched Sleeve Gathered Front Dress, Lapis, 14","Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00631VM70,Alexander Del Rossa Women's Romeo and Juliet Bell Sleeve Victorian Nightgown,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00DEJR890,"Jockey Womens Long Pant, Sicily Stripe, Small","Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00HJANIF8,2LUV Plus Women's Floral Sleeveless Sheath Plus Size Dress Navy Xl(JD5583),"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B002KPJ21Q,The Natural Racer Back Clips (4338),"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00IJEXG28,Cute Summer Pineapple Print A-Line Retro Dress,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00B89LGFK,Koh Koh Women's Strapless Shoulderless Sleeveless Summer Ruffled Maxi Dress,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00CF1M492,"Jack Juniors Darrington Rose Pattern Knit Jacquard Dress, Maroon, 8","Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B0093KV5IO,Bslingerie Womens Purple Gold Brocade Boned Bustier Corset,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00EAYFUTS,Velvet Kitten Violet Scallop Satin Chemise Set #3127 (Small/Medium),"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00BQ95J28,Spring Temperament Sequins Peter Pan Collar Waisted Tops Tiny Dress,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00EW6JZ4A,Stanzino Women's High Slit Sleeveless Long Dress BLACK S,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00EYIN22C,Brinley Co Juniors Striped Racerback Maxi Dress,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B005X95SKU,"David Lerner Women's Triangle Sleeve Dress, Black, Small","Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00GP46TGO,"TRIXXI Draped Crystal Halter Dress w/ Rouching Panels [262799E841], BLK, LRG","Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00008KH9C,SPANX POWER PANTIES Style# 004,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00CLYB0W0,JoeyBra Fashion,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00COW1KJC,Siluet Cocoa Capuchina Colombian Girdle for Esthetic Treatments with Wide Straps,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00D5BNUCG,"Bohemian Style Flower Printed Short-sleeved Chiffon Long Dress (16, Pink)","Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B003DQPV84,"Lucy Love Juniors Knock-Out Dress,Plum Crazy,XS (3)","Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B007GBK6BY,The Irish Linen Store Womens Molly Short Sleeve Cotton Nightgown White,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B002Q0QYIY,Big Feet Pjs Pink Camo Micro-polar Fleece Adult Footed Pajamas w/ Drop Seat,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00854ZKCG,ToBeInStyle Women's Self Adhesive Silicone Breast Cover Pad,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B006ACAY0I,Low Crown Hiker Hat,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00IFMJYAW,Ann Michell Women's Full Vest Workout Latex Waist Cincher Sport Girdle Band,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B004P5OW6E,"Vanity Fair Women's Illumination Leisure Bra, Sweet Cream, Large","Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00B89OFY4,Koh Koh Women's One Shoulder Cocktail Evening Elegant Long Maxi Dress,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B0036DDZNC,"Corey Lynn Calter Women's Kelly Ruffle Front Shift Dress,Orchid,4","Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00C6PP86S,Ever-Pretty V-Neck Cross Back Dress 90080118,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B001K66P2K,Dritz Sew-In Bra - C Cup,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00G71HK3Q,"Wrapped Two Tone Dress in Beige and Blue, Small","Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00GX4OUIK,"HotEnergy 1 Set Lace Garter Belt Panties &amp; Sheer Stockings,USA Seller Fast Shipping","Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B004I43FL0,"Barely There Women's Barely There No Slip Fit Underwire Bra,Warm Streel Lace,38B","Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B001E8XULI,RJC Womens Fern Leaf Garden Bias Cut Slip Sundress,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00GI9L3JE,Emma Y Empire Waist Short Sleeves Formal Gowns Maxi Dresses 2013- US Size 12-Grape,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B002T1FV5C,Moving Comfort Women's Juno Bra,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00B2B96RO,G2 Chic Women's Solid Satin Plunging Bra,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
